"source_id","name","runtime_status","state_key","source_character_id","source_export_file","source_sha256","runtime_asset","runtime_sha256","visual_review_status","processing_status"
"1013","鼹鼠","5","production_late","49","a1013.swf/DefineSprite_49_Animal_1013_5/1.png","6ad1653ec83bdfce29b9459c31ef98f6bb4d1d463709cbf79be1317a08bd8f13","apps/web/public/assets/manor/classic/pasture/animals/1013/production_late.png","6ad1653ec83bdfce29b9459c31ef98f6bb4d1d463709cbf79be1317a08bd8f13","reviewed-ok","ready"
"1013","鼹鼠","6","lifecycle_complete","37","a1013.swf/DefineSprite_37_Animal_1013_6/1.png","fb6f9bd37a09ab39b4942fd7105c3d2dc2b1ebc0635765d558d0806a7286b8b3","apps/web/public/assets/manor/classic/pasture/animals/1013/lifecycle_complete.png","fb6f9bd37a09ab39b4942fd7105c3d2dc2b1ebc0635765d558d0806a7286b8b3","reviewed-ok","ready"
"1508","鸵鸟","1","cub","166","a1508.swf/DefineSprite_166_Animal_1508_1/1.png","23bb0d3578abf27be65b96501edc70dc88c1930914b70027e14f33db2b54a61d","apps/web/public/assets/manor/classic/pasture/animals/1508/cub.png","23bb0d3578abf27be65b96501edc70dc88c1930914b70027e14f33db2b54a61d","reviewed-ok","ready"
"1508","鸵鸟","2","growing","155","a1508.swf/DefineSprite_155_Animal_1508_2/1.png","4016454d343c2d8715460bea4cf990288f8c05db2fe9fe72618d84bfad3ab77f","apps/web/public/assets/manor/classic/pasture/animals/1508/growing.png","4016454d343c2d8715460bea4cf990288f8c05db2fe9fe72618d84bfad3ab77f","reviewed-ok","ready"
"1508","鸵鸟","3","ready_to_produce","120","a1508.swf/DefineSprite_120_Animal_1508_3/1.png","d96227fcd13aa0eb5fd490bfec852e60b05b81274c64602d32a17e2870305a9f","apps/web/public/assets/manor/classic/pasture/animals/1508/ready_to_produce.png","d96227fcd13aa0eb5fd490bfec852e60b05b81274c64602d32a17e2870305a9f","reviewed-ok","ready"
"1508","鸵鸟","4","production_early","31","a1508.swf/DefineSprite_31_Animal_1508_4/1.png","6fc83523169a970dafd66ecdf6b32029473b378d37593b489adc4bfa715f0435","apps/web/public/assets/manor/classic/pasture/animals/1508/production_early.png","6fc83523169a970dafd66ecdf6b32029473b378d37593b489adc4bfa715f0435","reviewed-ok","ready"
"1508","鸵鸟","5","production_late","138","a1508.swf/DefineSprite_138_Animal_1508_5/1.png","1dd24c2ab7ce294d2a0ed0db12041d9826542d0e6204b34b4513ab9f7f5fc557","apps/web/public/assets/manor/classic/pasture/animals/1508/production_late.png","1dd24c2ab7ce294d2a0ed0db12041d9826542d0e6204b34b4513ab9f7f5fc557","reviewed-ok","ready"
"1508","鸵鸟","6","lifecycle_complete","90","a1508.swf/DefineSprite_90_Animal_1508_6/1.png","530d6ab4bd4416110e336b64acbe6cf1782aa59b1e151ba009fb5137a1b8dc3b","apps/web/public/assets/manor/classic/pasture/animals/1508/lifecycle_complete.png","530d6ab4bd4416110e336b64acbe6cf1782aa59b1e151ba009fb5137a1b8dc3b","reviewed-ok","ready"
"1501","羊","1","cub","109","a1501.swf/DefineSprite_109_Animal_1501_1/1.png","62515905333c3bfa92b8546f9f4e2f3fb8f757ae50e34036211011ec1dfa1131","apps/web/public/assets/manor/classic/pasture/animals/1501/cub.png","62515905333c3bfa92b8546f9f4e2f3fb8f757ae50e34036211011ec1dfa1131","reviewed-ok","ready"
"1501","羊","2","growing","336","a1501.swf/DefineSprite_336_Animal_1501_2/1.png","ac179eeec15b0933d496f13940f46cd08dd55b110ffd4092543ae5bcfd40aa27","apps/web/public/assets/manor/classic/pasture/animals/1501/growing.png","ac179eeec15b0933d496f13940f46cd08dd55b110ffd4092543ae5bcfd40aa27","reviewed-ok","ready"
"1501","羊","3","ready_to_produce","276","a1501.swf/DefineSprite_276_Animal_1501_3/1.png","c0358a646f25e8b4658ccc1f4e08fed61d1b2e3212885bef20a79b05e4681678","apps/web/public/assets/manor/classic/pasture/animals/1501/ready_to_produce.png","c0358a646f25e8b4658ccc1f4e08fed61d1b2e3212885bef20a79b05e4681678","reviewed-ok","ready"
"1501","羊","4","production_early","245","a1501.swf/DefineSprite_245_Animal_1501_4/1.png","bfda144c60be505303f456a2f314d5ff26ff9330d61d872e591935ea1715e836","apps/web/public/assets/manor/classic/pasture/animals/1501/production_early.png","bfda144c60be505303f456a2f314d5ff26ff9330d61d872e591935ea1715e836","reviewed-ok","ready"
"1501","羊","5","production_late","237","a1501.swf/DefineSprite_237_Animal_1501_5/1.png","443f478beaf0e4039de1cc73ba33abd7da8fdc0e991af0e85adb0111d36e7a0f","apps/web/public/assets/manor/classic/pasture/animals/1501/production_late.png","443f478beaf0e4039de1cc73ba33abd7da8fdc0e991af0e85adb0111d36e7a0f","reviewed-ok","ready"
"1501","羊","6","lifecycle_complete","212","a1501.swf/DefineSprite_212_Animal_1501_6/1.png","7283c4114f8664a4f4431c1e26881f9f12f1238004511e5eb64b51ddd7f5bce0","apps/web/public/assets/manor/classic/pasture/animals/1501/lifecycle_complete.png","7283c4114f8664a4f4431c1e26881f9f12f1238004511e5eb64b51ddd7f5bce0","reviewed-ok","ready"
"1011","刺猬","1","cub","47","a1011.swf/DefineSprite_47_Animal_1011_1/1.png","3b979a20561b3e1186695ec2910f8a3e93338cc0a10ed3bc9c1653422999220a","apps/web/public/assets/manor/classic/pasture/animals/1011/cub.png","3b979a20561b3e1186695ec2910f8a3e93338cc0a10ed3bc9c1653422999220a","reviewed-ok","ready"
"1011","刺猬","2","growing","55","a1011.swf/DefineSprite_55_Animal_1011_2/1.png","d4f9ec2cd443cf952626c4ee193402bea4cc27ebfb710cc3a43c39470b4d8b74","apps/web/public/assets/manor/classic/pasture/animals/1011/growing.png","d4f9ec2cd443cf952626c4ee193402bea4cc27ebfb710cc3a43c39470b4d8b74","reviewed-ok","ready"
"1011","刺猬","3","ready_to_produce","127","a1011.swf/DefineSprite_127_Animal_1011_3/1.png","453216fdea957f3a1ae8b088577d7daff1005ebbdf03ab2ca107063b3c705479","apps/web/public/assets/manor/classic/pasture/animals/1011/ready_to_produce.png","453216fdea957f3a1ae8b088577d7daff1005ebbdf03ab2ca107063b3c705479","reviewed-ok","ready"
"1011","刺猬","4","production_early","130","a1011.swf/DefineSprite_130_Animal_1011_4/1.png","31c56c1883621d0c2e72348a337d0fc3281c2a91ad05525a226865a8f4006992","apps/web/public/assets/manor/classic/pasture/animals/1011/production_early.png","31c56c1883621d0c2e72348a337d0fc3281c2a91ad05525a226865a8f4006992","reviewed-ok","ready"
"1011","刺猬","5","production_late","140","a1011.swf/DefineSprite_140_Animal_1011_5/1.png","d7c31e3b2f70193da158fbb77e7cf9cb62e533e00ab689c0c6e28fb780a79049","apps/web/public/assets/manor/classic/pasture/animals/1011/production_late.png","d7c31e3b2f70193da158fbb77e7cf9cb62e533e00ab689c0c6e28fb780a79049","reviewed-ok","ready"
"1011","刺猬","6","lifecycle_complete","152","a1011.swf/DefineSprite_152_Animal_1011_6/1.png","d60c79c27fbc34d33ebe6c78ef00de8d8abf1a58933a18dac3d8e71a8a66f2c6","apps/web/public/assets/manor/classic/pasture/animals/1011/lifecycle_complete.png","d60c79c27fbc34d33ebe6c78ef00de8d8abf1a58933a18dac3d8e71a8a66f2c6","reviewed-ok","ready"
"1014","挪威森林猫","1","cub","92","a1014.swf/DefineSprite_92_Animal_1014_1/1.png","748fa86fea9a320be36eab18fd162e6e60f98e1856b363aa41ec924d5888baba","apps/web/public/assets/manor/classic/pasture/animals/1014/cub.png","748fa86fea9a320be36eab18fd162e6e60f98e1856b363aa41ec924d5888baba","reviewed-ok","ready"
"1014","挪威森林猫","2","growing","97","a1014.swf/DefineSprite_97_Animal_1014_2/1.png","1419145578555a95f39d7256c9504b416584fa1221a2021c1370b0fc89fe0725","apps/web/public/assets/manor/classic/pasture/animals/1014/growing.png","1419145578555a95f39d7256c9504b416584fa1221a2021c1370b0fc89fe0725","reviewed-ok","ready"
"1014","挪威森林猫","3","ready_to_produce","127","a1014.swf/DefineSprite_127_Animal_1014_3/1.png","4a9f890065e3c2d1355e1e7f54adfcf245e330c627626ea4923ac8a38b862cea","apps/web/public/assets/manor/classic/pasture/animals/1014/ready_to_produce.png","4a9f890065e3c2d1355e1e7f54adfcf245e330c627626ea4923ac8a38b862cea","reviewed-ok","ready"
"1014","挪威森林猫","4","production_early","38","a1014.swf/DefineSprite_38_Animal_1014_4/1.png","7f12ff746ff1875adf3d4e849215ecfda8cbc159a70aac0d610342620fcb9632","apps/web/public/assets/manor/classic/pasture/animals/1014/production_early.png","7f12ff746ff1875adf3d4e849215ecfda8cbc159a70aac0d610342620fcb9632","reviewed-ok","ready"
"1014","挪威森林猫","5","production_late","131","a1014.swf/DefineSprite_131_Animal_1014_5/1.png","9dd2c6607282a4c0e49f8f974aef0d2e4e31fa17ee40df72e7e599fc84b97f5d","apps/web/public/assets/manor/classic/pasture/animals/1014/production_late.png","9dd2c6607282a4c0e49f8f974aef0d2e4e31fa17ee40df72e7e599fc84b97f5d","reviewed-ok","ready"
"1014","挪威森林猫","6","lifecycle_complete","141","a1014.swf/DefineSprite_141_Animal_1014_6/1.png","fda01125f6b559623d29eda1b5ea89867e0ee0fd5e90d2dc7318841d72ce5436","apps/web/public/assets/manor/classic/pasture/animals/1014/lifecycle_complete.png","fda01125f6b559623d29eda1b5ea89867e0ee0fd5e90d2dc7318841d72ce5436","reviewed-ok","ready"
"1509","浣熊","1","cub","206","a1509.swf/DefineSprite_206_Animal_1509_1/1.png","35c2661e56da92f4658a123b77f61c530063cf74782826c9d1a52298845c0c12","apps/web/public/assets/manor/classic/pasture/animals/1509/cub.png","35c2661e56da92f4658a123b77f61c530063cf74782826c9d1a52298845c0c12","reviewed-ok","ready"
"1509","浣熊","2","growing","178","a1509.swf/DefineSprite_178_Animal_1509_2/1.png","83cf498fa6950284f20b076a1e03d3620ce86dc5ffb67b5f28da5e67c435d8bd","apps/web/public/assets/manor/classic/pasture/animals/1509/growing.png","83cf498fa6950284f20b076a1e03d3620ce86dc5ffb67b5f28da5e67c435d8bd","reviewed-ok","ready"
"1509","浣熊","3","ready_to_produce","123","a1509.swf/DefineSprite_123_Animal_1509_3/1.png","cde6120ac19f75238273fd97bc7c65107ab32dea52ff7e4e85b362b4de5f97ad","apps/web/public/assets/manor/classic/pasture/animals/1509/ready_to_produce.png","cde6120ac19f75238273fd97bc7c65107ab32dea52ff7e4e85b362b4de5f97ad","reviewed-ok","ready"
"1509","浣熊","4","production_early","99","a1509.swf/DefineSprite_99_Animal_1509_4/1.png","db4e1f55ce6a943cf3bc531ecb6d5457cd26a3e891ae03d7a659c204eda744b5","apps/web/public/assets/manor/classic/pasture/animals/1509/production_early.png","db4e1f55ce6a943cf3bc531ecb6d5457cd26a3e891ae03d7a659c204eda744b5","reviewed-ok","ready"
"1509","浣熊","5","production_late","95","a1509.swf/DefineSprite_95_Animal_1509_5/1.png","c23054636067da3fd4b8e9cc65fac1606bdeb1e3b54fda5dca9e431fe2532df0","apps/web/public/assets/manor/classic/pasture/animals/1509/production_late.png","c23054636067da3fd4b8e9cc65fac1606bdeb1e3b54fda5dca9e431fe2532df0","reviewed-ok","ready"
"1509","浣熊","6","lifecycle_complete","90","a1509.swf/DefineSprite_90_Animal_1509_6/1.png","2c57fcf12fa106e285ac16fd51a8ba7ee19151f4e5657172a02cd3a8a47e44dc","apps/web/public/assets/manor/classic/pasture/animals/1509/lifecycle_complete.png","2c57fcf12fa106e285ac16fd51a8ba7ee19151f4e5657172a02cd3a8a47e44dc","reviewed-ok","ready"
"1016","美国短毛猫","1","cub","54","a1016.swf/DefineSprite_54_Animal_1016_1/1.png","7167a866d2f55653b14fbf1c7f01e8f3bf646f27cb75844aae2c797c26f1e4cc","apps/web/public/assets/manor/classic/pasture/animals/1016/cub.png","7167a866d2f55653b14fbf1c7f01e8f3bf646f27cb75844aae2c797c26f1e4cc","reviewed-ok","ready"
"1016","美国短毛猫","2","growing","66","a1016.swf/DefineSprite_66_Animal_1016_2/1.png","18997a2419a0e6389a2d28a03d786c18013eef09bbaedc88bb4f8cdfd4f91881","apps/web/public/assets/manor/classic/pasture/animals/1016/growing.png","18997a2419a0e6389a2d28a03d786c18013eef09bbaedc88bb4f8cdfd4f91881","reviewed-ok","ready"
"1016","美国短毛猫","3","ready_to_produce","82","a1016.swf/DefineSprite_82_Animal_1016_3/1.png","5b68865b853944c1c75e9e6ca78daa1352745d8990536e163731ebfd2f02bf25","apps/web/public/assets/manor/classic/pasture/animals/1016/ready_to_produce.png","5b68865b853944c1c75e9e6ca78daa1352745d8990536e163731ebfd2f02bf25","reviewed-ok","ready"
"1016","美国短毛猫","4","production_early","13","a1016.swf/DefineSprite_13_Animal_1016_4/1.png","92013291d2b9d75a15a7484f922fe7343f75f1eeb7f22c075ac1e0d366dc2fc7","apps/web/public/assets/manor/classic/pasture/animals/1016/production_early.png","92013291d2b9d75a15a7484f922fe7343f75f1eeb7f22c075ac1e0d366dc2fc7","reviewed-ok","ready"
"1016","美国短毛猫","5","production_late","86","a1016.swf/DefineSprite_86_Animal_1016_5/1.png","81ee743c363580b73d53c01efa48af488f3a45a626e9f178bf74c5d5304581bb","apps/web/public/assets/manor/classic/pasture/animals/1016/production_late.png","81ee743c363580b73d53c01efa48af488f3a45a626e9f178bf74c5d5304581bb","reviewed-ok","ready"
"1016","美国短毛猫","6","lifecycle_complete","94","a1016.swf/DefineSprite_94_Animal_1016_6/1.png","b58f704acd479c6d08fb7ddc9f84e18036c636fc463767e73521eac517d5bd0f","apps/web/public/assets/manor/classic/pasture/animals/1016/lifecycle_complete.png","b58f704acd479c6d08fb7ddc9f84e18036c636fc463767e73521eac517d5bd0f","reviewed-ok","ready"
"1511","丹顶鹤","1","cub","286","a1511.swf/DefineSprite_286_Animal_1511_1/1.png","28dcd5506a20ed2e7f53b1fcadadd8006c5f2221cc7c641ed5be56e1faa489c0","apps/web/public/assets/manor/classic/pasture/animals/1511/cub.png","28dcd5506a20ed2e7f53b1fcadadd8006c5f2221cc7c641ed5be56e1faa489c0","reviewed-ok","ready"
"1511","丹顶鹤","2","growing","243","a1511.swf/DefineSprite_243_Animal_1511_2/1.png","451d0005138bdf90230063f070e122ca32bc464fe69dee424b080e5489cd80ac","apps/web/public/assets/manor/classic/pasture/animals/1511/growing.png","451d0005138bdf90230063f070e122ca32bc464fe69dee424b080e5489cd80ac","reviewed-ok","ready"
"1511","丹顶鹤","3","ready_to_produce","142","a1511.swf/DefineSprite_142_Animal_1511_3/1.png","0333a2ce0517e6b92278e324c27c54f308dd2eb7c27566b79d5ba88a95b0ac84","apps/web/public/assets/manor/classic/pasture/animals/1511/ready_to_produce.png","0333a2ce0517e6b92278e324c27c54f308dd2eb7c27566b79d5ba88a95b0ac84","reviewed-ok","ready"
"1511","丹顶鹤","4","production_early","24","a1511.swf/DefineSprite_24_Animal_1511_4/1.png","0aa142e64e2ca0fdd0089ed1e501a3c826d3ddc8fe5b523ce4d0fe77ac04c3c1","apps/web/public/assets/manor/classic/pasture/animals/1511/production_early.png","0aa142e64e2ca0fdd0089ed1e501a3c826d3ddc8fe5b523ce4d0fe77ac04c3c1","reviewed-ok","ready"
"1511","丹顶鹤","5","production_late","166","a1511.swf/DefineSprite_166_Animal_1511_5/1.png","a458fe6e49222ae390632318a8df818a2e998062cce883b591aa975e8dc3b639","apps/web/public/assets/manor/classic/pasture/animals/1511/production_late.png","a458fe6e49222ae390632318a8df818a2e998062cce883b591aa975e8dc3b639","reviewed-ok","ready"
"1511","丹顶鹤","6","lifecycle_complete","93","a1511.swf/DefineSprite_93_Animal_1511_6/1.png","04a91aa36e32b7621301debea3b0d551fce5fecbb0d712dab4968aa034788e1d","apps/web/public/assets/manor/classic/pasture/animals/1511/lifecycle_complete.png","04a91aa36e32b7621301debea3b0d551fce5fecbb0d712dab4968aa034788e1d","reviewed-ok","ready"
"1513","双峰驼","1","cub","65","a1513.swf/DefineSprite_65_Animal_1513_1/1.png","a60cb44d5fe1f4758813c45046950f92deb9369807d36f30bcfc400322e3b2c3","apps/web/public/assets/manor/classic/pasture/animals/1513/cub.png","a60cb44d5fe1f4758813c45046950f92deb9369807d36f30bcfc400322e3b2c3","reviewed-ok","ready"
"1513","双峰驼","2","growing","59","a1513.swf/DefineSprite_59_Animal_1513_2/1.png","2f50ea694c56f98a02fab538952e2760b68c30dbd8db5ea73fdc304cffa3831e","apps/web/public/assets/manor/classic/pasture/animals/1513/growing.png","2f50ea694c56f98a02fab538952e2760b68c30dbd8db5ea73fdc304cffa3831e","reviewed-ok","ready"
"1513","双峰驼","3","ready_to_produce","55","a1513.swf/DefineSprite_55_Animal_1513_3/1.png","4b791f137811406f96ed72bf242b473f57689196306ac0a3b126b584d253fb51","apps/web/public/assets/manor/classic/pasture/animals/1513/ready_to_produce.png","4b791f137811406f96ed72bf242b473f57689196306ac0a3b126b584d253fb51","reviewed-ok","ready"
"1513","双峰驼","4","production_early","67","a1513.swf/DefineSprite_67_Animal_1513_4/1.png","b114fe82c1c4feb8f658dd8ad49fd80e167a1d0bdc05a5a2238b25e9d03daa36","apps/web/public/assets/manor/classic/pasture/animals/1513/production_early.png","b114fe82c1c4feb8f658dd8ad49fd80e167a1d0bdc05a5a2238b25e9d03daa36","reviewed-ok","ready"
"1513","双峰驼","5","production_late","32","a1513.swf/DefineSprite_32_Animal_1513_5/1.png","80689ada024a163142249ec9175cd79de93ea61f7e1544655db651db7592d58c","apps/web/public/assets/manor/classic/pasture/animals/1513/production_late.png","80689ada024a163142249ec9175cd79de93ea61f7e1544655db651db7592d58c","reviewed-ok","ready"
"1513","双峰驼","6","lifecycle_complete","28","a1513.swf/DefineSprite_28_Animal_1513_6/1.png","08a2b914dc1de5c4d8155cf9ed7eb42c66dba0be87496809699e3420f998f25c","apps/web/public/assets/manor/classic/pasture/animals/1513/lifecycle_complete.png","08a2b914dc1de5c4d8155cf9ed7eb42c66dba0be87496809699e3420f998f25c","reviewed-ok","ready"
"1514","犀牛","1","cub","34","a1514.swf/DefineSprite_34_Animal_1514_1/1.png","15d6381e6acdeb673dffabef272a2fac20d48c31e8daa30cec9e0628ab82622d","apps/web/public/assets/manor/classic/pasture/animals/1514/cub.png","15d6381e6acdeb673dffabef272a2fac20d48c31e8daa30cec9e0628ab82622d","reviewed-with-note","ready"
"1514","犀牛","2","growing","43","a1514.swf/DefineSprite_43_Animal_1514_2/1.png","e9acf6b34cba75728bd8c14fdcf80986e21072e36359ad8a4f9c138e729bdda1","apps/web/public/assets/manor/classic/pasture/animals/1514/growing.png","e9acf6b34cba75728bd8c14fdcf80986e21072e36359ad8a4f9c138e729bdda1","reviewed-with-note","ready"
"1514","犀牛","3","ready_to_produce","65","a1514.swf/DefineSprite_65_Animal_1514_3/1.png","dfb3ede0509f46ce83f9aad6c56919dc75409295cfccc5751613603ff7dd78f3","apps/web/public/assets/manor/classic/pasture/animals/1514/ready_to_produce.png","dfb3ede0509f46ce83f9aad6c56919dc75409295cfccc5751613603ff7dd78f3","reviewed-with-note","ready"
"1514","犀牛","4","production_early","68","a1514.swf/DefineSprite_68_Animal_1514_4/1.png","5573a126fb507b95c22f5c8e3e006f445c7e9d35c6c1e609557d488135524c96","apps/web/public/assets/manor/classic/pasture/animals/1514/production_early.png","5573a126fb507b95c22f5c8e3e006f445c7e9d35c6c1e609557d488135524c96","reviewed-with-note","ready"
"1514","犀牛","5","production_late","74","a1514.swf/DefineSprite_74_Animal_1514_5/1.png","4b58f19518da5e7030f0c0a03db9202078f8ca959a7521b1de7d24f1bb7a9026","apps/web/public/assets/manor/classic/pasture/animals/1514/production_late.png","4b58f19518da5e7030f0c0a03db9202078f8ca959a7521b1de7d24f1bb7a9026","reviewed-with-note","ready"
"1514","犀牛","6","lifecycle_complete","84","a1514.swf/DefineSprite_84_Animal_1514_6/1.png","df8cf8e821d266dfaf29ae02de693e58c3778b4c889790bab7ccebc14907a668","apps/web/public/assets/manor/classic/pasture/animals/1514/lifecycle_complete.png","df8cf8e821d266dfaf29ae02de693e58c3778b4c889790bab7ccebc14907a668","reviewed-with-note","ready"
"1018","穿山甲","1","cub","31","a1018.swf/DefineSprite_31_Animal_1018_1/1.png","1704995a411447995706ba2ece79f850078abc337025dd9553f9d2d8cfdef660","apps/web/public/assets/manor/classic/pasture/animals/1018/cub.png","1704995a411447995706ba2ece79f850078abc337025dd9553f9d2d8cfdef660","reviewed-ok","ready"
"1018","穿山甲","2","growing","52","a1018.swf/DefineSprite_52_Animal_1018_2/1.png","f771627bf41e6a0494a90834f64ca4ebacacf22064f2ba6cfcd6766bbf142a61","apps/web/public/assets/manor/classic/pasture/animals/1018/growing.png","f771627bf41e6a0494a90834f64ca4ebacacf22064f2ba6cfcd6766bbf142a61","reviewed-ok","ready"
"1018","穿山甲","3","ready_to_produce","73","a1018.swf/DefineSprite_73_Animal_1018_3/1.png","cbf10a59a1493f0021c2b94d879ca1cfc0034aaf61960dd1784624af24ea028e","apps/web/public/assets/manor/classic/pasture/animals/1018/ready_to_produce.png","cbf10a59a1493f0021c2b94d879ca1cfc0034aaf61960dd1784624af24ea028e","reviewed-ok","ready"
"1018","穿山甲","4","production_early","76","a1018.swf/DefineSprite_76_Animal_1018_4/1.png","60863d35d9b6a9ecb5599d5cfa0016635b5932bcf22da86dbcb7a2497768d3d5","apps/web/public/assets/manor/classic/pasture/animals/1018/production_early.png","60863d35d9b6a9ecb5599d5cfa0016635b5932bcf22da86dbcb7a2497768d3d5","reviewed-ok","ready"
"1018","穿山甲","5","production_late","80","a1018.swf/DefineSprite_80_Animal_1018_5/1.png","754df6386739ea1bdb5e5c00590f24f0c3868add102105cccb142fab324ca64d","apps/web/public/assets/manor/classic/pasture/animals/1018/production_late.png","754df6386739ea1bdb5e5c00590f24f0c3868add102105cccb142fab324ca64d","reviewed-ok","ready"
"1018","穿山甲","6","lifecycle_complete","86","a1018.swf/DefineSprite_86_Animal_1018_6/1.png","79bcaff8b6b57744f641255af7d86cdae35f1c2f6e6831d3e9a6688c61cd752e","apps/web/public/assets/manor/classic/pasture/animals/1018/lifecycle_complete.png","79bcaff8b6b57744f641255af7d86cdae35f1c2f6e6831d3e9a6688c61cd752e","reviewed-ok","ready"
"1515","猩猩","1","cub","23","a1515.swf/DefineSprite_23_Animal_1515_1/1.png","9f94bdd0ff506fe3a8d9870bed430f274bf840433e676666cfa25a13127d0923","apps/web/public/assets/manor/classic/pasture/animals/1515/cub.png","9f94bdd0ff506fe3a8d9870bed430f274bf840433e676666cfa25a13127d0923","reviewed-ok","ready"
"1515","猩猩","2","growing","27","a1515.swf/DefineSprite_27_Animal_1515_2/1.png","87b6939e4e9315fdd4b690743ae1a6583ddda2a13b436571dd391aeabb1fec76","apps/web/public/assets/manor/classic/pasture/animals/1515/growing.png","87b6939e4e9315fdd4b690743ae1a6583ddda2a13b436571dd391aeabb1fec76","reviewed-ok","ready"
"1515","猩猩","3","ready_to_produce","42","a1515.swf/DefineSprite_42_Animal_1515_3/1.png","39a136d9d6855f8aa7451b7a34f6bdab28df818053d7b5f4fb5a6a7da88c6ca1","apps/web/public/assets/manor/classic/pasture/animals/1515/ready_to_produce.png","39a136d9d6855f8aa7451b7a34f6bdab28df818053d7b5f4fb5a6a7da88c6ca1","reviewed-ok","ready"
"1515","猩猩","4","production_early","14","a1515.swf/DefineSprite_14_Animal_1515_4/1.png","563c00170cc1bc976d8237cb6658ed58c1a2bbfc979f96a23a315b9ee5b1eb51","apps/web/public/assets/manor/classic/pasture/animals/1515/production_early.png","563c00170cc1bc976d8237cb6658ed58c1a2bbfc979f96a23a315b9ee5b1eb51","reviewed-ok","ready"
"1515","猩猩","5","production_late","46","a1515.swf/DefineSprite_46_Animal_1515_5/1.png","4b02e1d23f8a90fed5d25b185c36bb215ddef83fa5d79bb2b99e32e081bd1f99","apps/web/public/assets/manor/classic/pasture/animals/1515/production_late.png","4b02e1d23f8a90fed5d25b185c36bb215ddef83fa5d79bb2b99e32e081bd1f99","reviewed-ok","ready"
"1515","猩猩","6","lifecycle_complete","54","a1515.swf/DefineSprite_54_Animal_1515_6/1.png","e66336f968e255b3903cee24afc0c12abf8154fa7e332a461bb3b695842a8a0a","apps/web/public/assets/manor/classic/pasture/animals/1515/lifecycle_complete.png","e66336f968e255b3903cee24afc0c12abf8154fa7e332a461bb3b695842a8a0a","reviewed-ok","ready"
"1003","鹅","1","cub","121","a1003.swf/DefineSprite_121_Animal_1003_1/1.png","86d5376db3c77052f56d29b155bafee43f0fff2598e4ffe04fb52dc5e85b736f","apps/web/public/assets/manor/classic/pasture/animals/1003/cub.png","86d5376db3c77052f56d29b155bafee43f0fff2598e4ffe04fb52dc5e85b736f","reviewed-ok","ready"
"1003","鹅","2","growing","104","a1003.swf/DefineSprite_104_Animal_1003_2/1.png","2e43fa7cc40071123199c10c2e7ea18d8671533bad15255ff9125aacfdd2567f","apps/web/public/assets/manor/classic/pasture/animals/1003/growing.png","2e43fa7cc40071123199c10c2e7ea18d8671533bad15255ff9125aacfdd2567f","reviewed-ok","ready"
"1003","鹅","3","ready_to_produce","88","a1003.swf/DefineSprite_88_Animal_1003_3/1.png","7dddcb12ad546ecc3c6b0794650a9bc9d6ed2a3c7f26c2aadff5b394e962bd96","apps/web/public/assets/manor/classic/pasture/animals/1003/ready_to_produce.png","7dddcb12ad546ecc3c6b0794650a9bc9d6ed2a3c7f26c2aadff5b394e962bd96","reviewed-ok","ready"
"1003","鹅","4","production_early","18","a1003.swf/DefineSprite_18_Animal_1003_4/1.png","4729af8e93c9c0f6fbe778bfd16a4228c1cfee531aa28acbd63a2fac69aecfab","apps/web/public/assets/manor/classic/pasture/animals/1003/production_early.png","4729af8e93c9c0f6fbe778bfd16a4228c1cfee531aa28acbd63a2fac69aecfab","reviewed-ok","ready"
"1003","鹅","5","production_late","55","a1003.swf/DefineSprite_55_Animal_1003_5/1.png","8895377a40f45844706988e2d7b04dbd486bff3791937956b5ff2ade8beedf4b","apps/web/public/assets/manor/classic/pasture/animals/1003/production_late.png","8895377a40f45844706988e2d7b04dbd486bff3791937956b5ff2ade8beedf4b","reviewed-ok","ready"
"1003","鹅","6","lifecycle_complete","47","a1003.swf/DefineSprite_47_Animal_1003_6/1.png","0435523c8ea6556770366fe0862b80efa884976711f4e59708e93ce3eb148ae6","apps/web/public/assets/manor/classic/pasture/animals/1003/lifecycle_complete.png","0435523c8ea6556770366fe0862b80efa884976711f4e59708e93ce3eb148ae6","reviewed-ok","ready"
"1516","河马","1","cub","52","a1516.swf/DefineSprite_52_Animal_1516_1/1.png","4520d57728274ff8021bf03f458992e9098a4afc6a97d1a99c8d1a0b65775f90","apps/web/public/assets/manor/classic/pasture/animals/1516/cub.png","4520d57728274ff8021bf03f458992e9098a4afc6a97d1a99c8d1a0b65775f90","reviewed-ok","ready"
"1516","河马","2","growing","42","a1516.swf/DefineSprite_42_Animal_1516_2/1.png","8d5dee3054569e6145cb783cd6df59ef25a39b6592cf6c9b9d8d18b808bb7abb","apps/web/public/assets/manor/classic/pasture/animals/1516/growing.png","8d5dee3054569e6145cb783cd6df59ef25a39b6592cf6c9b9d8d18b808bb7abb","reviewed-ok","ready"
"1516","河马","3","ready_to_produce","80","a1516.swf/DefineSprite_80_Animal_1516_3/1.png","14ef63beb5032ead580719c3dbbb884d6542b8230ae45909677c56f4012636d2","apps/web/public/assets/manor/classic/pasture/animals/1516/ready_to_produce.png","14ef63beb5032ead580719c3dbbb884d6542b8230ae45909677c56f4012636d2","reviewed-ok","ready"
