"source_id","name","original_level","runtime_status","state_key","state_label","source_class","source_character_id","source_export_file","source_sha256","exported_frame_count","width","height","visible_pixels","visible_x","visible_y","visible_width","visible_height","automated_status","visual_review_status"
"1503","猴子","6","6","lifecycle_complete","生命周期结束","Animal_1503_6","85","a1503.swf/DefineSprite_85_Animal_1503_6/1.png","576a651290c5cb39d701112361420c866c7058d069bf4da7c551f489057da837","1","74","72","2735","3","0","69","72","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","1","cub","幼年","Animal_1005_1","188","a1005.swf/DefineSprite_188_Animal_1005_1/1.png","af30228f52d953070f110512897703b33debd938dbba3055f13958688b210bb8","1","43","44","813","7","4","30","34","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","2","growing","成长","Animal_1005_2","158","a1005.swf/DefineSprite_158_Animal_1005_2/1.png","978a6650c47ee8031592fe59af14771c5d6701662ce560341a01eaddc9e8efe6","1","89","73","3083","7","4","76","59","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","3","ready_to_produce","成熟待生产","Animal_1005_3","124","a1005.swf/DefineSprite_124_Animal_1005_3/1.png","6b8a715dc4ad5444daed4d1e4dbbbebedb987ec92122c2918749a5a1f6b962fb","1","199","180","12391","13","35","174","128","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","4","production_early","生产阶段一","Animal_1005_4","25","a1005.swf/DefineSprite_25_Animal_1005_4/1.png","563d9b1fc857a9ac1f31c42e05c713ff0800a4a06bec6ebe6dff69a4ddf714c7","1","123","89","3692","1","7","114","71","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","5","production_late","生产阶段二","Animal_1005_5","99","a1005.swf/DefineSprite_99_Animal_1005_5/1.png","59b3cfba1637818056cf9ee3c79c5a16d2a0e781a4fa47f559c20b94f943e9c5","1","127","105","6126","11","16","105","75","ready-for-visual-review","reviewed-ok"
"1005","孔雀","7","6","lifecycle_complete","生命周期结束","Animal_1005_6","69","a1005.swf/DefineSprite_69_Animal_1005_6/1.png","aa6bdcb8f30d22c36561d04d001e85d63dfabaed950991563fbc61aa0d114f6b","1","213","185","11185","17","60","180","108","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","1","cub","幼年","Animal_1504_1","281","a1504.swf/DefineSprite_281_Animal_1504_1/1.png","cd39202ce748b8699e48cf612e49bc829da21512e6c83e8cee9d626ae69c9f26","1","50","89","1754","4","26","44","61","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","2","growing","成长","Animal_1504_2","234","a1504.swf/DefineSprite_234_Animal_1504_2/1.png","d73a6f1a52c6eb227a978ac57f88400d0746394a3298addc81d52a0706e370f2","1","64","111","2169","10","34","43","70","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","3","ready_to_produce","成熟待生产","Animal_1504_3","127","a1504.swf/DefineSprite_127_Animal_1504_3/1.png","a76930c53f8af9e782d7d895bf8899d212ea7c2df56d26a51cccb5316191d4bb","1","125","159","8312","13","0","111","150","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","4","production_early","生产阶段一","Animal_1504_4","48","a1504.swf/DefineSprite_48_Animal_1504_4/1.png","337f8742445705a494c496881f2d6dde81893fd8e3eefd46c0c3ed6e1fc925d5","1","77","112","4503","0","0","75","112","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","5","production_late","生产阶段二","Animal_1504_5","177","a1504.swf/DefineSprite_177_Animal_1504_5/1.png","808d454b799b7b7505976f6d83b9e81ddcf2a009e537ff7e4f9c062f979c83b8","1","76","125","4222","7","24","64","98","ready-for-visual-review","reviewed-ok"
"1504","袋鼠","8","6","lifecycle_complete","生命周期结束","Animal_1504_6","170","a1504.swf/DefineSprite_170_Animal_1504_6/1.png","aa8702c04e8e8d6311484ec9ef2c1c47b7dd5d4f847f2d193fb449ca8357cc66","1","80","124","4511","6","18","68","103","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","1","cub","幼年","Animal_1006_1","65","a1006.swf/DefineSprite_65_Animal_1006_1/1.png","c69ce426794723966dc1930289e62d15f0aa57241239902751a0cc560de1827a","1","39","44","869","4","2","31","38","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","2","growing","成长","Animal_1006_2","88","a1006.swf/DefineSprite_88_Animal_1006_2/1.png","d3a19c606563af5edafae5e98b33cecc5dbd5c3ef70cb9d983cf281948e1614f","1","56","64","1826","6","4","44","54","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","3","ready_to_produce","成熟待生产","Animal_1006_3","132","a1006.swf/DefineSprite_132_Animal_1006_3/1.png","b482b1248c71c6c2c33dc0007d9dcf7d68bec1bc9cc50a8875d907935fdef7eb","1","97","125","5691","10","0","87","114","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","4","production_early","生产阶段一","Animal_1006_4","23","a1006.swf/DefineSprite_23_Animal_1006_4/1.png","6928267e023b3b4b97a73b98995b50d6df35beaa8039d09c4423d5c99a54454a","1","70","74","2533","8","1","54","64","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","5","production_late","生产阶段二","Animal_1006_5","105","a1006.swf/DefineSprite_105_Animal_1006_5/1.png","f25ab8bb99237618b060ccc4b6f5cfbe2bfe3aa747ed3f3cd53ec57e5d92f9f0","1","76","88","3142","11","8","57","70","ready-for-visual-review","reviewed-ok"
"1006","企鹅","9","6","lifecycle_complete","生命周期结束","Animal_1006_6","100","a1006.swf/DefineSprite_100_Animal_1006_6/1.png","ce5cb568774bf97665db5f3dbf865f02c63ba34236f09fb0471bb35c39522cad","1","72","83","3137","8","5","57","70","ready-for-visual-review","reviewed-ok"
